what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1317731257637
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1317731257637
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1317731257637
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1317731257650
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1317731257650
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1317731257651
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1317731257651
stopped,bundle,com.google.gdt.eclipse.designer.GWTExt,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.GWTExt",1317731257651
stopped,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.GXT.databinding",1317731257651
stopped,bundle,com.google.gdt.eclipse.designer.GXT,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.GXT",1317731257652
stopped,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.SmartGWT",1317731257652
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder.wizards,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.UiBinder.wizards",1317731257652
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.0.r37x201108271303,"com.google.gdt.eclipse.designer.UiBinder",1317731257652
stopped,bundle,com.google.gdt.eclipse.designer.launch,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.launch",1317731257652
stopped,bundle,com.google.gdt.eclipse.designer.preferences,2.4.0.r37x201108271346,"com.google.gdt.eclipse.designer.preferences",1317731257653
